apellido,frec_pri,frec_seg,freq_rep
GALOBART,285,249,0
CARPENTE,285,241,33
PUIGDELLIVOL,285,239,0
ESPELETA,285,238,0
BAYAS,285,208,0
ZAROUALI,285,58,0
HAMIDI,285,44,0
BOUTALEB,285,28,0
SALEEM,285,12,0
RIANCHO,284,343,0
MOLINERA,284,306,0
DEL COSO,284,296,0
LETAMENDIA,284,294,0
PUERTES,284,292,0
VIRUEZ,284,290,0
PELLIN,284,288,0
TABERA,284,286,7
REQUENI,284,286,0
ADURIZ,284,285,0
PIVIDAL,284,281,0
VILLAECIJA,284,264,0
ALJARILLA,284,247,0
GUANOLUISA,284,240,5
ARAZO,284,239,0
DOCIO,284,233,6
NESTAR,284,219,0
YEVES,284,201,10
KUHN,284,105,0
D'ANGELO,284,95,0
BADI,284,71,0
KHAYAT,284,57,7
EL MAATAOUI,284,19,0
GHINEA,284,14,0
SABOU,284,11,0
MAFE,283,355,0
SISTERNES,283,343,0
SUSAETA,283,337,0
PEDRE,283,326,0
BESALDUCH,283,323,6
PERAMO,283,321,0
MACARIO,283,311,0
PRESMANES,283,297,5
OCHOTORENA,283,294,6
PUIGROS,283,287,0
TRIBALDO,283,287,0
CASADELLA,283,285,0
SABUGO,283,277,0
PROHENS,283,276,0
ARANIBAR,283,273,0
BOULLON,283,271,12
AZQUETA,283,263,0
ELCANO,283,262,5
REGUILLO,283,261,0
BENLLIURE,283,259,0
DEL PASO,283,257,0
CADIÑANOS,283,253,0
CAMINAL,283,250,0
CAÑIZO,283,246,0
RUIZ DE LOIZAGA,283,241,0
ACEITON,283,239,0
MATURANO,283,236,0
TINTORE,283,235,0
GILART,283,234,14
CACHARRON,283,221,0
LONGA,283,212,0
ORCE,283,205,0
TABANERA,283,204,0
ELA,283,136,0
RICCI,283,92,0
ROWE,283,59,0
CHAHID,283,53,0
EL YAZIDI,283,39,0
BOUHOU,283,37,0
EL KADIRI,283,36,5
AZARKAN,283,32,0
DIATTA,283,22,0
ARIZTEGUI,282,362,0
FUILLERAT,282,358,0
KADDUR,282,353,0
VIRUMBRALES,282,330,0
SINDE,282,325,0
BUELGA,282,317,12
GRESA,282,310,0
ROVIROSA,282,300,0
BALMES,282,299,0
URIBARREN,282,299,0
NUEVALOS,282,295,5
FURTADO,282,294,0
LENO,282,292,0
NIEBLAS,282,291,0
SANCHON,282,291,0
CEIDE,282,290,0
OYON,282,287,0
RIOLOBOS,282,278,11
IBABE,282,277,0
LIÑEIRA,282,275,0
LEGUINA,282,268,0
COSMEN,282,267,0
MARTIN GIL,282,262,0
CHANCA,282,257,7
MUÑOYERRO,282,254,0
TRIBO,282,251,0
AIDO,282,248,0
MORLAN,282,245,0
GARATEA,282,238,8
CORBO,282,226,0
GAJARDO,282,221,0
LOPEZ DE LERMA,282,221,0
CASTON,282,216,0
YLLERA,282,194,0
MODOL,282,191,10
SANNEH,282,89,13
HUDSON,282,46,0
BOROS,282,10,0
TATU,282,8,0
VILLAREAL,281,410,0
MURGUIONDO,281,377,0
PERUGACHI,281,353,22
PULLEIRO,281,353,0
ESPALLARDO,281,337,0
TIEMBLO,281,336,6
ONECA,281,321,0
ESCARPA,281,312,0
COTERILLO,281,300,5
MOTIÑO,281,300,0
PISON,281,299,5
PERETO,281,297,16
GASENT,281,297,0
VILLAZAN,281,295,0
MENDINUETA,281,294,17
CALERA,281,289,0
LOYARTE,281,286,6
NEIRO,281,282,0
TRASSIERRA,281,279,0
CESPEDOSA,281,276,0
BESGA,281,273,0
LAY,281,273,0
VALLORI,281,269,5
DE CEA,281,268,0
CORNADO,281,258,0
RELANCIO,281,254,0
URTIZBEREA,281,253,0
ABRINES,281,243,0
SALABERRI,281,237,0
BEGARA,281,231,0
CONTEL,281,229,0
ONA,281,229,0
GALAZ,281,223,0
DE LA CUERDA,281,222,0
GARRI,281,220,0
NOMDEDEU,281,219,0
ZUMARRAGA,281,199,0
EL HAMMOUTI,281,109,11
MARTINI,281,99,0
ARAB,281,59,0
NICHOLLS,281,29,0
GUARRO,280,353,0
IZURIETA,280,312,0
PES,280,309,0
PECHO,280,307,0
CALETRIO,280,304,0
EMPERADOR,280,303,0
CADAHIA,280,302,0
VILCA,280,301,9
JALDON,280,293,0
CRUSELLAS,280,292,0
PAUNER,280,291,0
BADAS,280,279,0
SAMANES,280,276,7
BRACAMONTE,280,272,5
BALZA,280,272,0
OROMI,280,264,0
VELLISCA,280,263,0
CIRILO,280,259,0
PAMOS,280,259,0
LERONES,280,258,0
GASALLA,280,255,0
TIRADOS,280,251,0
TORRANDELL,280,251,0
BRIME,280,247,5
ERUSTES,280,241,0
ARCENEGUI,280,239,0
SABUCO,280,227,0
GALCERA,280,225,0
FRAUCA,280,217,0
GORTAZAR,280,216,0
MENDIBIL,280,210,0
KRUBALLY,280,76,19
BISHOP,280,42,0
HAIDER,280,32,0
HUTCHINSON,280,28,0
EL HMIDI,280,21,0
BUZATU,280,0,0
VAIDA,280,0,0
CASAO,279,325,5
VIOTA,279,325,0
ARGUETA,279,317,9
YELMO,279,307,8
MURES,279,307,0
GRILO,279,295,0
FARPON,279,294,0
TEMBLADOR,279,290,0
SANCHEZ DE LA NIETA,279,286,0
BELAUSTEGUI,279,284,0
OTI,279,278,11
OMELLA,279,277,9
ALBELO,279,275,0
MANRIQUE DE LARA,279,274,0
SARMENTERO,279,273,0
EGUSKIZA,279,270,0
MIYAR,279,268,0
SEVILA,279,266,0
CLERIGUES,279,265,0
PAULANO,279,257,0
VILLANUA,279,252,0
PEREZ DE NANCLARES,279,251,0
BUÑALES,279,243,85
BELLET,279,240,0
MORTERA,279,232,0
HUGAS,279,223,0
VALMASEDA,279,215,0
MERILLAS,279,199,0
BALA,279,118,0
STEVENSON,279,36,0
HEWITT,279,27,0
WEN,279,25,0
VASILACHE,279,10,0
GAINA,279,8,0
RIBERO,278,526,0
CARCAVILLA,278,349,5
BISQUERRA,278,341,0
CAMIRUAGA,278,328,0
GASTESI,278,325,0
FERREDUELA,278,313,14
ACARO,278,308,8
PALERM,278,285,0
PICART,278,280,0
ROYES,278,269,0
PLANILLO,278,268,6
QUINTANAL,278,268,0
TRESGALLO,278,267,9
DAGA,278,265,0
ROMANS,278,263,0
TECLES,278,263,0
CIRAUQUI,278,261,15
CORRIPIO,278,252,0
LARRETA,278,244,0
DE LA LUZ,278,242,0
MATAMALAS,278,234,0
CHUMILLA,278,232,0
POMBAR,278,231,0
COPE,278,204,0
POBLACION,278,188,5
CHAVELI,278,185,6
BARRIOLA,278,166,0
VOGEL,278,75,0
AZZAOUI,278,47,7
WALTON,278,36,0
MAMOUNI,278,33,0
BORZA,278,26,0
MIHAILESCU,278,9,0
MIRICA,278,9,0
PUCHAL,277,357,0
ARRATIA,277,330,0
ARMIÑANA,277,319,0
FAGUNDO,277,315,0
CUMBREÑO,277,310,0
EUGUI,277,307,0
VILLELLAS,277,306,11
GELARDO,277,302,0
VECILLA,277,287,8
ECHAIDE,277,280,0
ITARTE,277,273,0
FLUIXA,277,269,0
GEMIO,277,252,6
MORAES,277,246,0
GARCIA NIETO,277,221,0
BARTA,277,137,0
YACHOU,277,115,6
TOUZANI,277,92,0
JORGENSEN,277,73,0
CHI,277,46,0
MCCARTHY,277,33,0
AHARRAM,277,16,5
TOMESCU,277,7,0
BERGARECHE,276,350,0
ASANZA,276,334,15
CALL,276,310,0
PALLEIRO,276,300,0
ELICHE,276,297,0
COMECHE,276,296,0
NUÑEZ ARENAS,276,294,0
SOLIVERES,276,282,15
TERRICABRAS,276,280,0
MADROÑERO,276,279,0
ZUERAS,276,267,0
MAHAMUD,276,263,6
SAENZ DE BURUAGA,276,260,5
ESTELLE,276,258,0
SANCHEZ HORNEROS,276,256,0
BALLESTAR,276,254,11
LLERGO,276,251,0
ABRAIRA,276,249,0
CARRANCIO,276,249,0
QUIÑOY,276,249,0
MONTEVERDE,276,242,0
PALLIN,276,237,0
CARRASCON,276,236,0
ALIER,276,224,0
IGARZA,276,212,0
BELON,276,207,0
DE BERNARDO,276,198,0
OTXOA,276,196,0
PAY,276,196,0
ANDREEV,276,146,10
BAR,276,113,0
NAN,276,27,0
LABIAD,276,24,0
ARDELEANU,276,8,0
EL GOUAL,276,7,0
BERTOA,275,332,0
GABERNET,275,328,0
BRIGIDO,275,325,0
SENSO,275,321,0
PELADO,275,320,0
BARTOMEU,275,318,0
MEZO,275,317,0
LOPEZ COZAR,275,309,0
VERDIA,275,308,0
POTENCIANO,275,307,0
GOLAN,275,303,17
CAELLES,275,294,0
VILLAMAÑAN,275,292,0
OYANGUREN,275,288,0
GENEROSO,275,285,5
MACIPE,275,285,0
PAUNERO,275,285,0
PANIZA,275,284,6
GASSET,275,282,0
BEDIALAUNETA,275,280,0
GARAIZABAL,275,276,0
PEULA,275,273,0
CRISTALDO,275,272,0
TRICIO,275,269,0
MIJE,275,266,0
SANTE,275,261,0
COUSIDO,275,259,5
CAVADAS,275,258,0
DE LOS BUEIS,275,256,0
AMEZUA,275,254,0
GUAZA,275,243,0
COSIALLS,275,234,0
DELIS,275,228,0
PISABARRO,275,221,25
FAGOAGA,275,219,0
ESCARRA,275,217,0
ROSINO,275,215,6
LAZCOZ,275,190,0
DOBREV,275,177,12
NOEL,275,149,0
EDU,275,136,0
BAUMANN,275,71,0
HERRMANN,275,58,0
HOLT,275,29,0
CURTIS,275,28,0
EL MAMOUNI,275,18,0
DRAGUSIN,275,11,0
CHELARU,275,10,0
ALECU,275,6,0
GOIBURU,274,364,8
ABARRATEGUI,274,331,0
MUNTADAS,274,327,0
ARIZNABARRETA,274,311,0
LECANDA,274,309,0
VICANDI,274,307,0
JUSTES,274,304,0
BUTRAGUEÑO,274,294,0
LANCIS,274,280,0
TORRUBIANO,274,274,0
TORTOLERO,274,274,0
MAÑERU,274,273,0
CHAOS,274,272,0
MAHEDERO,274,271,0
MANZANA,274,268,5
SANANDRES,274,264,5
RAEL,274,259,0
CILLA,274,256,0
FONCILLAS,274,251,0
MONTALA,274,249,0
PARADIS,274,248,5
AVELLANA,274,247,0
CIDON,274,247,0
MURIANO,274,247,0
AURIA,274,242,0
BOWEN,274,100,0
LAMRANI,274,74,0
AKDI,274,70,27
SAAD,274,66,5
EL HAYANI,274,43,0
NICULESCU,274,19,0
MATEESCU,274,8,0
ZORROZUA,273,360,0
POZOS,273,341,0
NIEMBRO,273,325,15
JARAMAGO,273,318,0
POLVORINOS,273,308,8
LALANA,273,294,0
CIDRE,273,287,0
AGUA,273,284,8
GOLDEROS,273,278,0
CASTELLOT,273,275,0
LULL,273,274,9
SERRAL,273,271,0
PORTES,273,270,0
ACUYO,273,263,0
MELITON,273,254,0
FERNANDEZ CAÑADAS,273,242,6
MARESMA,273,242,0
RODRIGUEZ BOBADA,273,242,0
VILLARTA,273,241,0
CREHUET,273,226,0
LAHSEN,273,224,0
OSLE,273,222,0
MENGUIANO,273,220,0
BIARGE,273,213,0
SALEH,273,161,0
NOURI,273,33,0
MARICA,273,11,0
CHAHLAL,273,10,0
DICU,273,8,0
LASCU,273,8,0
OBLANCA,272,329,0
LINACERO,272,321,0
COTAINA,272,314,0
RUESGAS,272,313,0
CIRUELA,272,299,0
MONIS,272,293,0
CATON,272,288,0
AUMENTE,272,283,6
REGODON,272,278,30
AEDO,272,275,0
GOLDARACENA,272,273,0
RIONDA,272,273,0
VEREDAS,272,265,0
ORNA,272,262,0
BENIMELI,272,260,9
CARABAÑO,272,258,0
GALLENT,272,256,0
GOSENDE,272,247,0
ABELEIRA,272,245,0
CLEMARES,272,236,0
AGUEROS,272,234,13
SOTODOSOS,272,232,9
SINGLA,272,223,0
BRATOS,272,216,0
VALLDEPERAS,272,212,0
URRACO,272,211,0
CARABALI,272,205,8
MITEVA,272,204,0
BETOLAZA,272,198,0
FORSTER,272,46,0
MITU,272,13,0
GROZAV,272,7,0
CANES,271,359,0
BARBERIA,271,337,0
CABASCANGO,271,310,11
ZANCA,271,309,0
ANGUIX,271,307,0
DIAZ HELLIN,271,302,0
URREGO,271,301,0
ARDOY,271,293,0
ALOCEN,271,289,0
CORADO,271,285,0
NODAL,271,285,0
GANGOSO,271,284,0
DEL JESUS,271,282,0
REINADO,271,278,0
LLUCIA,271,274,0
PEYDRO,271,270,0
AOMAR,271,267,0
CASTAÑAR,271,262,0
TORTELLA,271,255,0
PERSONAT,271,253,0
ESCOBERO,271,251,0
MORENO ARRONES,271,238,0
MATANZA,271,234,0
NARBON,271,223,0
LANSEROS,271,220,6
GARCIA ABAD,271,219,0
RODAO,271,205,0
IZAL,271,196,0
LALWANI,271,193,82
TRANCHE,271,185,0
KAUSAR,271,88,0
TALIBI,271,65,16
BAHRI,271,60,0
DJALO,271,56,12
TAYEBI,271,30,0
DOBRA,271,9,0
APOSTU,271,7,0
RATIU,271,0,0
STATE,271,0,0
DUÑABEITIA,270,346,0
PRUNES,270,344,0
BATALLE,270,316,0
DILME,270,302,0
CRUSAT,270,301,7
OCHOVO,270,301,0
MIÑONES,270,295,0
INGUANZO,270,292,11
SALON,270,292,6
GEGUNDEZ,270,285,9
MIRACLE,270,285,0
CANORA,270,279,0
RUBIÑOS,270,271,0
CHULIAN,270,270,0
ZORZO,270,266,5
LIQUETE,270,265,0
ROSALENY,270,264,0
ALIAÑO,270,257,0
CEBRAL,270,256,0
ZAHINO,270,254,0
UNGRIA,270,247,0
GARGOLES,270,246,0
FALCONES,270,245,10
DE LUZ,270,245,7
ORNIA,270,245,0
ESPARRAGO,270,239,0
LURBE,270,238,0
GABIRONDO,270,235,0
UGARTEBURU,270,234,0
REBENAQUE,270,232,9
CABAU,270,230,0
FOGUET,270,230,0
PARE,270,223,0
CABARROCAS,270,219,0
DE LA HAZA,270,204,0
TRASMONTE,270,202,0
DIAZ CAMPO,270,171,0
SCHULZE,270,49,0
DARKAOUI,270,46,0
WOJCIK,270,24,0
CERNAT,270,10,0
LUP,270,10,0
DIACONESCU,270,6,0
SAN LUIS,269,361,0
PASTORA,269,356,0
DARAS,269,321,0
PRIAN,269,321,0
MASET,269,309,0
MOTO,269,304,0
RUIZ HERMOSA,269,303,12
HUNGRIA,269,294,0
IRUN,269,293,14
GORBEA,269,290,0
GIOL,269,281,0
GANZO,269,274,0
ALABORT,269,263,0
VIÑARAS,269,262,5
BAUCELLS,269,256,0
MANGANA,269,243,0
QUILUMBA,269,242,16
MERENCIO,269,240,0
ARNAY,269,239,0
TRIADO,269,239,0
PUGES,269,235,0
ESTALELLA,269,226,0
AULLO,269,219,0
SIENES,269,213,0
FONTANILLO,269,209,12
SUMAREH,269,79,16
EL MAHI,269,63,0
LEACH,269,39,0
NAIM,269,38,0
EL BAROUDI,269,30,0
LEFTER,269,10,0
ANDRONACHE,269,0,0
CUNCHILLOS,268,352,0
BACO,268,332,0
RECOUSO,268,314,0
HOMPANERA,268,312,0
MARIÑELARENA,268,307,0
LAINA,268,305,20
CAMARILLO,268,296,6
AMORRORTU,268,287,0
TOMILLERO,268,285,0
BAYOT,268,281,0
CAMPILLEJO,268,279,0
TRUCHADO,268,271,0
MARTIN DELGADO,268,262,0
VILLASUSO,268,259,0
CAPELLADES,268,248,0
BERNI,268,247,0
BELLVIS,268,246,0
GARCETE,268,238,0
SOLANELLAS,268,234,0
PIEDROLA,268,233,0
SAMPERIZ,268,230,0
PATERNAIN,268,228,0
SACEDO,268,226,0
RINA,268,224,14
TSVETKOV,268,224,6
RODELLAR,268,221,0
CONILL,268,220,0
BURES,268,218,0
DE LA PRIDA,268,211,0
ROSTOLL,268,206,0
CONTIJOCH,268,202,0
ATXA,268,193,0
SUSARTE,268,189,0
LIRIANO,268,185,0
ERIKSSON,268,67,0
DE JONG,268,42,0
BIRD,268,40,0
OULD MOHAMED,268,19,0
BARNA,268,17,0
KANOUTE,268,14,0
NECHIFOR,268,9,0
CALOTA,268,8,0
DOROBANTU,268,8,0
BLAJ,268,0,0
LAVIANA,267,337,0
PLAGARO,267,316,0
TRISTANTE,267,309,0
PASCUET,267,300,0
VALMAÑA,267,297,0
CALLIS,267,290,0
CORCHON,267,276,0
POZON,267,273,9
AMARGANT,267,267,0
TARRATS,267,262,0
RODRIGUEZ PERAL,267,261,0
CASQUEIRO,267,260,5
NACIMIENTO,267,258,0
PAULET,267,258,0
MENO,267,255,6
MUNDET,267,253,0
PUJADO,267,252,0
BARBECHO,267,249,0
UROSA,267,249,0
REMARTINEZ,267,248,0
ESTADES,267,247,0
DE SALAS,267,243,0
BANDO,267,241,0
SEGLAR,267,239,0
BERASATEGI,267,225,5
AYUDA,267,223,0
HERNANSAIZ,267,216,0
DE LA HUERGA,267,208,0
MONTECINOS,267,188,0
SELLERS,267,156,0
DIAZ DEL RIO,267,151,0
HAMMOUCH,267,44,0
HADDU,266,572,0
ARILLO,266,396,0
ZAMARRON,266,384,10
LOPATEGUI,266,377,0
ZUHEROS,266,316,7
RELLOSO,266,312,0
FONTANILLA,266,295,0
NOAIN,266,295,0
FURUNDARENA,266,291,0
LIZUNDIA,266,285,0
RUALES,266,274,0
FABERO,266,273,0
MOGIO,266,273,0
FILIU,266,271,15
CANELLES,266,259,0
ANALUISA,266,254,9
MECINAS,266,253,0
SIGLER,266,253,0
BRA,266,238,0
ALCELAY,266,237,0
PICA,266,237,0
BOLET,266,236,6
SANCHEZ GIL,266,235,9
SALADIE,266,232,10
LODOS,266,232,6
RUSCALLEDA,266,230,0
AZON,266,220,0
MARTIN MORA,266,212,0
BORJABAD,266,208,0
REVOLLO,266,191,0
HADI,266,173,0
URRUTIKOETXEA,266,171,0
MARTY,266,163,0
AKHRIF,266,71,0
GRUBER,266,48,0
FERGUSON,266,47,0
MITREA,266,10,0
DUMBRAVA,266,8,0
DE CACERES,265,439,0
ARANGUENA,265,328,0
BARDALLO,265,315,9
PRUNEDA,265,314,0
HERANCE,265,310,0
GAROLERA,265,309,0
PERRUCA,265,296,10
ARMENGOD,265,286,10
BONAMUSA,265,284,0
ICHASO,265,281,0
MIRAZ,265,279,0
ISO,265,270,0
ORGANISTA,265,270,0
VILLAFAÑEZ,265,263,0
CIMARRA,265,259,0
CARRACELAS,265,255,0
BADORREY,265,254,0
ACEREDA,265,252,0
OYAGA,265,247,5
MASVIDAL,265,245,0
LANZOS,265,241,0
LAVARA,265,239,0
MALLOR,265,237,0
SAMBOLA,265,233,0
CASAFONT,265,232,0
MITE,265,217,0
MOSQUERO,265,217,0
PESUDO,265,213,8
GIL DE GOMEZ,265,211,0
SERPA,265,197,0
RE,265,175,0
SORA,265,117,0
MESBAHI,265,54,0
BOUTAHAR,265,43,0
EL HAMDI,265,30,0
YUAN,265,27,0
XIAO,265,14,0
ILYAS,265,10,0
ZANFIR,265,8,0
MAJARON,264,307,11
CUCHARERO,264,301,0
JUANICO,264,295,0
GERONA,264,294,0
ARABAOLAZA,264,281,0
CABEO,264,275,0
CASATEJADA,264,269,0
CERRON,264,267,0
GARMILLA,264,264,0
POSADO,264,263,11
CRISTOFOL,264,263,0
BUIDE,264,256,0
REINES,264,255,0
MONGAY,264,254,0
AMELLER,264,250,0
SANCHEZ REY,264,247,0
ALZINA,264,246,5
CARCAS,264,236,6
ARANZADI,264,233,0
RESECO,264,233,0
CORRONS,264,229,0
LINAJE,264,228,0
FERMOSEL,264,226,0
ELEXPURU,264,223,0
MERELAS,264,223,0
TOLOS,264,222,0
ANGELINA,264,220,0
ORTEGON,264,214,0
SILIO,264,210,0
MERELLO,264,207,0
RENES,264,207,0
PEREÑIGUEZ,264,204,0
EVANGELIO,264,203,12
CASTO,264,198,0
BONNET,264,173,0
HAMIDO,264,154,0
STINGA,264,41,0
MCDONALD,264,37,0
VILLAGARCIA,263,325,0
COEGO,263,318,0
MONTELLANO,263,302,0
CELADOR,263,295,0
BAUSET,263,286,0
DE FRIAS,263,286,0
CENOZ,263,277,11
VILANA,263,275,0
CARRERE,263,273,0
COIN,263,265,15
CUBINO,263,265,14
VILDA,263,263,6
ALTED,263,263,0
LIRES,263,248,0
MOLLO,263,248,0
MUSTE,263,247,0
DE ANCOS,263,246,9
PEGUEROLES,263,244,0
CABALGANTE,263,242,0
REULA,263,239,0
MARAVILLA,263,238,0
LIBANO,263,224,0
TABUYO,263,224,0
MONTOZA,263,205,6
CHICHON,263,204,14
ABIDI,263,24,0
AZAM,263,24,0
MATACHE,263,0,0
OCERIN,262,320,0
ANGUEIRA,262,307,7
CORUÑA,262,299,0
YUDEGO,262,296,0
GALLUD,262,293,0
VIAS,262,276,0
ZURIARRAIN,262,275,0
ANDREA,262,265,0
CAMUÑA,262,265,0
ESTERUELAS,262,260,0
ARISA,262,252,8
ARRECHE,262,250,0
ARDAO,262,245,7
PAGAZAURTUNDUA,262,241,0
PEYRO,262,239,0
RUIZ DE ARCAUTE,262,238,0
ALGARA,262,236,0
CUCURELLA,262,236,0
GRADO,262,231,0
MOLINARES,262,230,18
ANDEREZ,262,230,0
PARDELLAS,262,228,11
GIL ORTEGA,262,223,12
ALMERIA,262,216,0
PINADERO,262,212,13
FRANQUELO,262,207,0
URABAYEN,262,192,5
CADAVAL,262,188,0
LEY,262,119,0
GRAF,262,62,0
MOUNIR,262,33,0
DALE,262,31,0
NECULAI,262,15,0
MUSTATA,262,12,0
MAZILU,262,8,0
MATADOR,261,330,0
IRIBERRI,261,321,0
PELLISA,261,320,8
LAMIEL,261,313,0
RADUA,261,305,9
JUNQUERO,261,296,0
ZARAGOZI,261,294,12
BENITA,261,292,0
MASRAMON,261,288,5
BOIGUES,261,286,0
FIAÑO,261,285,9
TAHAR,261,276,0
LADRA,261,275,0
LUJAMBIO,261,269,0
RODELAS,261,260,0
CHUQUIMARCA,261,257,6
PALOMANES,261,253,8
RANILLA,261,248,6
TARACIDO,261,247,0
ALASTRUE,261,246,0
AVENTIN,261,242,0
SUÑEN,261,242,0
DAS NEVES,261,240,0
PALENQUE,261,233,0
SANFIZ,261,228,9
LANDROVE,261,227,0
BASCUÑAN,261,226,0
SANGENIS,261,225,0
MORIÑA,261,224,0
ALCOY,261,214,0
BACIGALUPE,261,214,0
BURGADA,261,210,0
LISA,261,210,0
FAGES,261,209,0
BARREAL,261,203,0
SARAIVA,261,203,0
VELLIDO,261,198,0
IVAÑEZ,261,197,6
SOLCHAGA,261,197,0
REGIS,261,185,0
SANCHEZ DE LA CAMPA,261,184,0
EL HADI,261,106,0
TOUHAMI,261,101,0
BORISLAVOVA,261,40,0
FRASER,261,31,0
VESELINOVA,261,28,0
SURDU,261,18,0
SEYDI,261,10,0
VLASCEANU,261,10,0
BONOME,260,325,0
MOGENA,260,311,0
PARAMOS,260,310,0
LIDUEÑA,260,300,0
ROLLANO,260,298,0
FRIEIRO,260,284,0
TRIQUELL,260,279,0
SOLIER,260,276,0
CUPIDO,260,269,0
TOSAR,260,266,0
ALEX,260,252,0
MARROIG,260,252,0
FERMOSELLE,260,248,0
BORDETAS,260,242,0
ARANDIGA,260,240,0
SANTOS OLMO,260,236,0
CRISTIA,260,233,0
GURRIA,260,232,0
PASANTES,260,229,8
PASALODOS,260,227,0
RILOVA,260,226,10
ARMISEN,260,213,0
LASSO DE LA VEGA,260,212,0
BAILA,260,210,0
LAMO,260,205,0
LEONARD,260,108,0
MARIANI,260,75,0
EL MOKHTARI,260,50,0
BENSON,260,44,0
NAIMI,260,43,0
MOSS,260,38,0
YATES,260,33,0
HARPER,260,32,0
SHAHID,260,26,0
NASH,260,20,0
TERUELO,259,342,13
ERAS,259,342,0
MERI,259,341,0
OCHAITA,259,329,0
GOMEZ LIMON,259,311,0
NAVARTA,259,307,0
GILETE,259,303,0
ARGUMOSA,259,292,0
YURREBASO,259,288,0
EIXARCH,259,284,0
MONTAL,259,284,0
LARRAINZAR,259,273,0
AICART,259,271,0
PASERO,259,267,0
LINDES,259,265,0
ASTOBIZA,259,263,12
GUANTER,259,263,0
TALARN,259,262,0
ORTIGA,259,260,0
GARCIA DE LA ROSA,259,256,0
CALVERAS,259,251,0
SAGUE,259,245,0
TRAPIELLO,259,244,0
SERER,259,242,0
FANTOVA,259,241,0
GARRAN,259,239,0
ARRUZA,259,236,0
SITJES,259,231,0
EGIGUREN,259,230,0
BALDOMERO,259,226,0
TRINDADE,259,222,0
RENUNCIO,259,217,0
ESCOZ,259,215,0
SOLERO,259,204,0
LUGILDE,259,195,0
AIZPITARTE,259,192,0
ALAYO,259,189,0
BILAL,259,31,0
LAHRACH,259,26,0
AOURAGH,259,22,0
STANILA,259,0,0
MASACHE,258,291,7
SAGRA,258,286,0
VIDIGAL,258,286,0
SANCHEZ BERMEJO,258,284,0
NOGUERALES,258,273,26
ARACAMA,258,270,0
POTENTE,258,268,0
PARDELL,258,265,0
DA LUZ,258,264,0
ONSURBE,258,255,0
ABLANEDO,258,254,0
NEBRO,258,248,0
GUALLART,258,241,0
ESPANTOSO,258,240,0
REBAQUE,258,240,0
PALENCIANO,258,235,0
ARIZMENDIARRIETA,258,232,0
ORAN,258,232,0
PEDRIZA,258,231,0
BALDONEDO,258,225,0
BABOT,258,213,0
AIX,258,212,0
BASTIAS,258,209,0
AGUADERO,258,206,0
DAVI,258,206,0
IRAGORRI,258,197,0
BARRUETA,258,195,0
CILVETI,258,194,0
GARICANO,258,193,0
TALHAOUI,258,56,0
SULLIVAN,258,43,0
MORRISON,258,34,0
LAL,258,25,0
GARDNER,258,23,0
VIERU,258,11,0
MONTALBO,257,329,10
AVI,257,308,7
FANECA,257,304,0
BARCHINO,257,303,5
PAPASEIT,257,295,0
ADAMEZ,257,293,0
NAJAS,257,285,0
AYAN,257,279,11
ARANGUEZ,257,274,0
FONTA,257,272,0
HORTET,257,265,0
BURLO,257,264,0
LOBOS,257,249,0
CEAMANOS,257,245,0
SANCHEZ PASCUALA,257,243,14
YERRO,257,243,8
PRAVIA,257,237,7
CADILLA,257,237,0
PEÑARROJA,257,237,0
SUPERVIA,257,233,0
CARBONES,257,231,0
ESPUIG,257,229,0
MEYA,257,228,0
DEL SALTO,257,224,0
REGOS,257,221,9
ANRANGO,257,214,11
CANDAS,257,214,0
CATEURA,257,206,0
SAHELICES,257,201,0
GOMEZ CAMBRONERO,257,188,0
MOLINA PRADOS,257,187,0
ABELA,257,183,0
DANSO,257,102,0
BEN OMAR,257,41,0
EL ALLAOUI,257,31,0
WHEELER,257,30,0
AUSTIN,257,26,0
CAPATINA,257,8,0
UTA,257,6,0
GRANCHA,256,347,0
ROCO,256,307,0
NORIA,256,291,0
LITRAN,256,289,0
MESANZA,256,283,0
GERENA,256,281,0
ALENDE,256,278,0
CULIAÑEZ,256,273,0
RIGAT,256,263,0
VERDESOTO,256,260,0
FIALLOS,256,256,5
MARRUGAT,256,254,0
ZALACAIN,256,253,0
SESTAYO,256,252,13
CHEDA,256,245,0
GARCIA MOCHALES,256,242,0
ALDAVERO,256,239,0
ESCUSA,256,237,0
MONTELL,256,232,0
ORCERA,256,232,0
ROMAÑA,256,227,0
ARTAZCOZ,256,222,6
SANTALO,256,221,0
ALLICA,256,215,0
CERETO,256,205,0
GORNES,256,203,0
COLLET,256,197,0
OYONARTE,256,187,0
SIDI,256,187,0
MLADENOV,256,180,9
VINYALS,256,176,0
ALAVES,256,170,0
NAYDENOV,256,162,0
MARTINEZ ABARCA,256,122,0
KONIG,256,54,0
BOUDA,256,35,0
KERR,256,28,0
MBOUP,256,19,0
ANI,256,15,0
COCOS,256,10,0
AINA,255,365,0
POLLO,255,297,0
UFANO,255,297,0
HUETO,255,296,0
GRIMON,255,294,0
FREJO,255,290,0
LLERANDI,255,288,0
ALGARRADA,255,287,0
SORS,255,277,0
PEÑATO,255,274,0
GARAIZAR,255,264,0
TUESTA,255,262,0
GALNARES,255,260,0
CORTADELLAS,255,255,0
MIMBRERA,255,254,0
ZARRABEITIA,255,248,0
BOIZA,255,247,0
HERGUIDO,255,240,0
