nombre,frec,edad_media
ION IÑAKI,55,43.8
IONUT VIOREL,55,23.8
ISAAK,55,16.3
ISIDRO ANGEL,55,48.7
ISKREN,55,29.4
IULIAN CONSTANTIN,55,25.6
JAIME FELIPE,55,37.3
JAIME GUSTAVO,55,39.2
JAMAA,55,38.9
JAMES ARTHUR,55,59.0
JAMES FRANCIS,55,48.5
JAVIER FERMIN,55,39.5
JEAN YVES,55,49.0
JERONIMO FRANCISCO,55,45.5
JESUS AUGUSTO,55,45.7
JESUS JERONIMO,55,45.5
JOAO RICARDO,55,29.3
JORGE NELSON,55,44.2
JOSE ROMUALDO,55,49.4
JOXE MARIA,55,56.4
JUAN CIRILO,55,48.9
JUAN MELCHOR,55,44.6
JULIAN AGUSTIN,55,39.0
JULIAN CAMILO,55,16.6
JULIO RAUL,55,39.1
KAKHABER,55,35.5
KAROLIS,55,18.9
LAHSSAN,55,30.5
LAURENTIU GABRIEL,55,23.2
LUAY,55,10.2
LUIS AMABLE,55,43.0
LUIS ANSELMO,55,45.4
MANUEL CECILIO,55,44.4
MANUEL PAULINO,55,50.9
MARC ALBERT,55,23.5
MARIO RUI,55,36.9
MARIO SERGIO,55,33.1
MARTZEL,55,12.4
MAXIMO LUIS,55,49.5
MIHAI VIOREL,55,27.3
MODESTO ANTONIO,55,49.4
NDIOGOU,55,35.2
NELSON ALBERTO,55,36.5
NESTOR GABRIEL,55,31.2
NILTON CESAR,55,32.9
NUNO JOSE,55,32.7
NUNO RICARDO,55,29.8
OCTAVIO JAVIER,55,38.4
OSCAR ADOLFO,55,36.9
OSCAR AGUSTIN,55,39.1
OSCAR ALEXIS,55,26.9
OSCAR DIEGO,55,33.0
OSCAR ROLANDO,55,36.5
PABLO SERGIO,55,31.7
PABLO VALENTIN,55,29.4
PASCUAL RAMON,55,49.8
PATRIC,55,21.5
PERE JORDI,55,42.9
PUIU,55,39.8
RADU CRISTIAN,55,26.0
RAFAEL ALVARO,55,34.3
RAFAEL GREGORIO,55,41.7
RAMADAN,55,33.7
RAMON NICOLAS,55,39.3
RAUL MIHAI,55,9.4
RAZVAN CONSTANTIN,55,19.4
RICHARD ALAN,55,49.6
RICHARD ANDREW,55,45.2
RICHARD GEORGE,55,57.3
ROBERTO ALFREDO,55,44.5
RUBEN RAFAEL,55,29.3
RUBEN VICENTE,55,31.3
SORIN GABRIEL,55,28.2
SORIN MIHAI,55,30.7
STOICA,55,38.9
SUHAIL,55,14.6
TALEB,55,31.6
THOMAS ALEXANDER,55,33.1
TITU,55,46.4
TOME,55,24.3
VALENTIN FRANCISCO,55,50.9
VICENTE LORENZO,55,46.5
WALTER ALBERTO,55,39.0
WEIDONG,55,37.0
WILLIAM ENRIQUE,55,37.0
XIAOBIN,55,30.2
YOHAN,55,22.9
YORDI,55,17.9
ZHENYU,55,21.7
ABASS,54,31.8
ABDELHAMED,54,40.4
ABDENNACER,54,33.4
ADRIAN ALIN,54,23.5
ADRIAN VICENTE,54,24.6
AIDAS,54,33.6
ALBERT EDWARD,54,74.8
ALBERTO DAMIAN,54,31.7
ALEJANDRO DAMIAN,54,25.4
ALEJANDRO RODRIGO,54,24.2
ANCIZAR,54,45.6
ANDRES ALFREDO,54,38.8
ANGEL ALEXIS,54,27.1
ANGEL GERMAN,54,42.5
ANGEL MODESTO,54,48.6
ANGEL YERAY,54,20.2
ANTHONY JAVIER,54,9.8
ANTONIO CECILIO,54,41.1
ANTONIO EDUARD,54,38.6
ARIEL EDUARDO,54,32.4
AUSPICIO,54,73.1
AVTANDIL,54,38.1
AYOSE JESUS,54,23.1
BENABDELLAH,54,39.3
BRANISLAV,54,36.4
BRIAN ARTHUR,54,66.3
BRUNO JAVIER,54,24.4
BRYAN JOSUE,54,11.8
CAI,54,14.0
CANDELO,54,60.2
CHAVDAR,54,34.3
CHUNPING,54,41.6
CRISTHIAN EDUARDO,54,18.9
CRISTHIAN FERNANDO,54,19.7
CRISTIA,54,26.9
CRISTIAN NICOLAS,54,15.2
CRISTOBAL ANDRES,54,29.2
DANIEL ALEXANDRE,54,20.3
DANNY JAVIER,54,24.2
DARIUS GABRIEL,54,5.6
DAVID BENJAMIN,54,31.2
DAVID CARMELO,54,32.4
DAVID ISAAC,54,22.6
DAVID MARIO,54,25.0
DAVID PATRICK,54,43.1
DAVID ROY,54,57.0
DEMETRIO JESUS,54,49.4
DENZEL,54,5.9
DIEGO DAMIAN,54,29.5
DIEGO JULIAN,54,34.9
DIMITRY,54,28.7
DIOGO FILIPE,54,14.8
DIONISIO ANTONIO,54,52.0
DOMINGO ALEJANDRO,54,36.0
EDGAR RUBEN,54,31.5
EDILIO,54,57.2
EDVINAS,54,20.4
ERIC DAVID,54,24.6
ESMAIL,54,16.4
FARHAD,54,39.3
FAYYAZ,54,35.9
FELIX ALFREDO,54,50.0
FERNANDO ISIDRO,54,45.9
FERNANDO LORENZO,54,43.5
FERNANDO XAVIER,54,27.9
FLAMINIO,54,58.9
FRANCESC RAMON,54,43.2
FRANCISCO BARTOLOME,54,46.7
FRANCISCO LAZARO,54,46.5
FRANCISCO LUCIANO,54,45.9
FRANCISCO MARCELO,54,40.9
FRANCISCO VIDAL,54,44.7
GLEB,54,12.9
GONZALO VICENTE,54,42.8
GRZEGORZ PIOTR,54,32.7
GUILLERMO ARTURO,54,34.9
HECTOR ORLANDO,54,40.2
HERMENEGIL,54,68.4
IGNACIO DOMINGO,54,43.0
IGNACIO EDUARDO,54,32.6
IOAN CONSTANTIN,54,31.0
IONEL ADRIAN,54,29.4
ISAAC MIGUEL,54,34.2
IULEN,54,22.1
JAIME GONZALO,54,33.6
JAIRO JAVIER,54,20.9
JAMES PAUL,54,35.2
JAN CARLOS,54,12.8
JARNAIL,54,38.9
JESUS BENIGNO,54,53.0
JHON MICHAEL,54,15.0
JHONATAN DAVID,54,14.9
JOAN ANGEL,54,31.5
JOAN MARTI,54,28.0
JOAQUIN FELIPE,54,47.2
JOHN ERNEST,54,66.6
JOHN MARIO,54,31.7
JON ALEXANDER,54,24.8
JORGE OSVALDO,54,49.9
JORGE PASCUAL,54,39.0
JORGE RENE,54,35.5
JOSE EDELMIRO,54,56.8
JOSE GUZMAN,54,42.2
JOSE LUIZ,54,42.6
JOSE UBALDO,54,46.9
JOSHUA DAVID,54,14.6
JUAN ANTONI,54,44.3
JULIAN DOMINGO,54,51.6
KARAMBA,54,34.0
LAURENCIO,54,64.1
LAURENTIU CONSTANTIN,54,28.4
LAZARO MANUEL,54,38.9
LEANDRO MIGUEL,54,30.4
LEONARDO FRANCISCO,54,36.2
LLEIR,54,14.1
LUCIANO MARTIN,54,31.0
LUDIVINO,54,65.6
LUIS CAMILO,54,39.1
LUIS EFREN,54,35.2
LUIS EVELIO,54,43.3
MANUEL FLORENCIO,54,49.6
MANUEL HILARIO,54,51.9
MANUEL YERAY,54,22.0
MARC ANDREU,54,17.8
MARCOS ALEXANDER,54,12.5
MARCOS ALFREDO,54,31.5
MARIAN CONSTANTIN,54,29.3
MARINUS,54,57.9
MARIO HUMBERTO,54,42.0
MARIUS EUGEN,54,28.5
MARIUSZ PIOTR,54,35.3
MARTINO,54,34.1
MATEO MANUEL,54,32.9
MIAN,54,40.0
MICHAIL,54,37.0
MIGUEL DIEGO,54,40.5
MIQUEL ANTONI,54,36.1
NABEEL,54,22.9
NAUSET,54,20.9
NIANG,54,35.6
NOR EDDINE,54,35.2
PABLO SAMUEL,54,19.1
PATRICIO JESUS,54,35.3
PATRICK MICHAEL,54,46.1
PATRIZIO,54,41.4
PAUL FRANCIS,54,49.4
PAULINO JESUS,54,47.5
PEDRO BENJAMIN,54,38.9
PEDRO LEON,54,49.1
PEDRO MATEO,54,41.6
PETROS,54,37.0
RABEH,54,32.6
RAFAEL SEBASTIAN,54,35.1
RAHIM,54,32.4
RAMON JOSEP,54,44.2
RAUL ALEXANDER,54,19.5
RAZVAN IOAN,54,20.0
RICARDO ADRIAN,54,28.2
RICARDO SEBASTIAN,54,26.1
RICHARD HENRY,54,51.0
ROMER,54,31.6
SALVA,54,4.9
SANTIAGO ESTEBAN,54,36.9
SEBASTIAN ARIEL,54,29.1
SERAFIN ANTONIO,54,49.0
SGHIR,54,40.7
SOL,54,40.2
STEFAN CATALIN,54,23.7
STEPHEN MARK,54,46.1
THOMAS CHARLES,54,39.1
THOMAS PATRICK,54,47.0
TOMAS PABLO,54,42.0
VICENTE MARIO,54,43.9
VICTOR GERARDO,54,39.4
VICTOR SEBASTIAN,54,25.2
VIOREL IOAN,54,37.6
WILLIAM ANTONIO,54,36.5
WILSON DANIEL,54,29.1
WILSON HERNAN,54,36.4
WLODZIMIERZ,54,52.1
ABDESSALEM,53,37.8
ALEJANDRO ARTURO,53,31.5
ALEJANDRO DARIO,53,26.7
ALEJANDRO ROBERTO,53,29.6
ALEX ENRIQUE,53,27.8
ALEX FABRICIO,53,19.4
ALEXANDER PAUL,53,20.5
ALISTAIR,53,40.4
ALVARO GONZALO,53,27.9
ALVARO SEBASTIAN,53,18.7
ANDRES ERNESTO,53,37.1
ANGEL JOEL,53,13.4
ANTONIO BENJAMIN,53,43.1
ANTONIO GUSTAVO,53,40.2
ANTONIO MARCO,53,33.3
ANTONIO RAMIRO,53,45.4
ASUNCION,53,62.1
AURELIEN,53,26.4
BASILIDES,53,71.2
BOJAN,53,30.8
BRIAN DANIEL,53,12.8
BRIAN LESLIE,53,65.4
BRUNO JESUS,53,30.4
BUENAVENTU,53,69.5
CARLOS BOLIVAR,53,40.3
CARLOS EZEQUIEL,53,25.9
CARLOS JOSUE,53,19.3
CARLOS MARCOS,53,35.2
CECILIO JAVIER,53,40.7
CHARAF EDDINE,53,12.9
CHARLY,53,31.0
CHEICKNA,53,33.3
CHRISTIAN ALEXIS,53,20.9
CHRISTIAN RAFAEL,53,21.1
CIPRIAN MIHAI,53,27.9
CLAUDIU ALEXANDRU,53,21.3
CRISTIAN MARTIN,53,27.0
DANIEL DARIO,53,28.6
DANIEL JULIO,53,42.2
DAVID MAURICIO,53,22.9
DENIS CRISTIAN,53,9.0
DIEGO ORLANDO,53,26.9
DOMINGO IGNACIO,53,50.0
EDISON GEOVANNY,53,24.9
EDMILSON,53,33.9
EDUARDO JULIAN,53,40.9
EMILIO PABLO,53,50.0
ERIC MANUEL,53,13.6
FAMAKAN,53,29.9
FELIX RICARDO,53,44.0
FERNANDO MARIANO,53,47.5
FERNANDO PASCUAL,53,45.4
FILY,53,33.6
FRANCISCO FLORENCIO,53,50.3
FRANCISCO JOEL,53,18.0
FRANCISCO OLIVER,53,32.2
FREDY ANTONIO,53,40.4
FU,53,27.2
GAUDIOSO,53,67.7
GEORGE COSMIN,53,19.5
GEORGI NIKOLOV,53,43.2
GERARDO JUAN,53,41.4
GRIGORY,53,31.5
GUEYE,53,34.7
GURMIT,53,37.1
HARI,53,38.6
HUGO ORLANDO,53,36.9
IOAN MARCEL,53,35.0
IONUT VASILE,53,22.1
ISMAEL MANUEL,53,36.4
IVAN IVANOV,53,32.3
IVAN RAUL,53,27.3
JAFAR,53,34.8
JEAN JOSEPH,53,66.6
JESPER,53,37.1
JESUS ISIDORO,53,47.7
JIAWEI,53,11.9
JINPING,53,40.7
JOAN JAUME,53,31.3
JOAQUIN ALFREDO,53,44.7
JOAQUIN NICOLAS,53,26.5
JOGINDER,53,39.8
JOHN LEONARD,53,58.5
JONATHAN JOSUE,53,15.3
JOSE MILTON,53,35.0
JOSE NATALIO,53,45.3
JOSE NICASIO,53,52.8
JOSE SECUNDINO,53,57.3
JOSEP SALVADOR,53,40.3
JOSEPH DAVID,53,23.3
JOSEPH WILLIAM,53,44.0
JUAN BAUSTISTA,53,50.8
JUAN HORACIO,53,46.3
JUAN LAZARO,53,45.9
JUSTO ANGEL,53,51.1
KENJI,53,25.3
LAURENTIU ADRIAN,53,23.8
LEONARDO ARIEL,53,29.7
LEONEL ANTONIO,53,36.9
LIXIN,53,35.9
LOUNES,53,41.0
LUCAS SEBASTIAN,53,17.0
LUIS BOLIVAR,53,39.1
LUIS ISAAC,53,34.6
LUIS JACOBO,53,31.2
LUIS PAULINO,53,53.5
MAGUETTE,53,31.5
MALKHAZ,53,40.4
MANDIAYE,53,36.6
MANUEL CONSTANTINO,53,61.6
MANUEL MARCELO,53,44.5
MARCIAL JOSE,53,47.7
MARCIO JOSE,53,29.5
MARCO ENRIQUE,53,32.0
MARK ANTONY,53,38.6
MARK CHRISTOPHER,53,36.4
MARZOK,53,41.7
MAURICIO JESUS,53,32.8
MICHAEL FREDERICK,53,66.2
MIGUEL ELIAS,53,39.4
MIGUEL VICTOR,53,45.9
MIKEL JOSEBA,53,35.7
MILTON PATRICIO,53,35.6
NARCISO JAVIER,53,39.5
NELSON PATRICIO,53,37.3
NICOLAE DAN,53,37.1
NICOLAS ADRIAN,53,16.2
NICOLAS PEDRO,53,40.4
NOLAN,53,9.8
NOURREDINE,53,37.6
NUR,53,18.9
OCTAVIO ANTONIO,53,42.0
OLAV,53,48.3
OMAR FERNANDO,53,30.7
OSARO,53,33.3
OSCAR PATRICIO,53,33.9
PLINIO,53,45.6
RAFAEL ARMANDO,53,38.4
RAFAEL MARIO,53,43.5
RAMON ERNESTO,53,44.2
RAUL RICARDO,53,37.2
RAZVAN MARIAN,53,19.3
REHMAN,53,27.3
ROBERT NICOLAE,53,18.9
ROBERT VALENTIN,53,14.0
ROBERTO ALEXANDER,53,21.7
ROBERTO FELIX,53,41.3
ROBERTO JOAQUIN,53,38.4
ROBERTO SEBASTIAN,53,26.0
RODOLFO ALBERTO,53,48.1
ROQUE LUIS,53,44.3
SAHLI,53,40.9
SALOUM,53,33.6
SEBASTIAN MARTIN,53,32.2
SERAFIN MANUEL,53,46.8
SERGIO SALVADOR,53,33.7
SILVESTRE MANUEL,53,54.6
SION,53,21.9
SOLAYMAN,53,8.4
STEFAN BOGDAN,53,21.0
STEPHEN EDWARD,53,50.9
TAIBI,53,39.3
TERENCE MICHAEL,53,62.7
THOMAS GEORGE,53,42.3
TING,53,22.5
TOR,53,54.5
VALENTIN MARIAN,53,25.0
VASILE IONUT,53,22.2
VICTOR DARIO,53,25.1
VICTOR ESTEBAN,53,33.4
VICTOR GREGORIO,53,37.2
VICTOR MAURICIO,53,31.6
WALTER LUIS,53,38.6
WILBERT,53,32.7
WINFRIED,53,63.8
YERAY DAVID,53,21.9
YIJIE,53,15.4
ABDULAI,52,35.0
ADOLFO RAMON,52,46.6
ALAN PAUL,52,44.5
ALBARO,52,26.1
ALBEIRO JESUS,52,43.4
ALBERTO ALFONSO,52,40.4
ALBERTO JAIME,52,38.7
ALEJANDRO RICARDO,52,29.6
ALEX ADRIAN,52,13.8
ALEXANDRU CIPRIAN,52,21.8
ALFREDO EDUARDO,52,42.8
ANDRES MARIO,52,39.1
ANGEL DIONISIO,52,54.7
ANGEL ISMAEL,52,23.5
ANGEL SEGUNDO,52,48.1
ANJUM,52,32.3
ANTONIO CANDIDO,52,51.7
ANTONIO FABIAN,52,36.8
ARIEL ANTONIO,52,31.0
AROLDO,52,47.2
BRUNO RICARDO,52,27.1
CAMILO JESUS,52,37.3
CARLOS SIMON,52,34.5
CARMELO LUIS,52,45.3
CESAREO MANUEL,52,48.3
CLAUDIO GABRIEL,52,32.7
CRISTIAN BOGDAN,52,26.6
CRISTIAN DAMIAN,52,21.0
DAMIAN MANUEL,52,34.3
DANIEL ALIN,52,25.1
DANIEL BENJAMIN,52,23.2
DANIEL OVIDIU,52,28.9
DAVID GREGORIO,52,33.0
DIEGO JORGE,52,31.5
DIETRICH,52,68.1
DINESH,52,29.1
DINIS,52,30.8
EDGAR HUMBERTO,52,39.7
EDUARD MIHAI,52,15.1
EDUARDO AUGUSTO,52,40.5
EDUARDO DOMINGO,52,45.6
EDUARDO ESTEBAN,52,39.9
EDWIN DANIEL,52,21.5
EDWIN MANUEL,52,25.5
ELISEO JOSE,52,45.0
ENRIQUE FELIX,52,42.9
ERNESTO RAFAEL,52,40.8
ERVIGIO,52,58.3
EULOGIO JOSE,52,46.0
EVERT,52,41.8
EXUPERIO,52,70.0
FELIPE RAFAEL,52,45.6
FERNANDO CARMELO,52,47.6
FERNANDO MARCOS,52,42.2
FRANCISCO AARON,52,18.1
FRANCISCO AUGUSTO,52,39.8
FRANCISCO LEOPOLDO,52,33.2
FRANCISCO SEGUNDO,52,46.0
FREDDY EDUARDO,52,33.2
FREDERICK WILLIAM,52,66.5
FREDY ALBERTO,52,39.0
GABRIEL GUSTAVO,52,35.1
GALILEO,52,42.6
GARY JAMES,52,42.3
GEORGE ANDREI,52,18.4
GERMAN MIGUEL,52,35.9
GERMINIANO,52,66.6
GREGORIO FERNANDO,52,52.0
GREGORIO RAFAEL,52,53.5
GURVINDER,52,27.3
GUSTAVO ERNESTO,52,37.7
HE,52,27.0
HEINZ WERNER,52,64.9
HERMELINDO,52,64.5
HONGWEI,52,33.6
HUGO GABRIEL,52,22.4
IBRAIM,52,22.3
IBRAR,52,30.2
IGNAT,52,35.0
IRAULTZA,52,17.5
ISIDRO RAMON,52,47.6
JAIME ALONSO,52,34.2
JAIME HERNAN,52,42.1
JAVIER OMAR,52,27.2
JESUS MARINO,52,54.0
JOAN FERRAN,52,32.8
JOAQUIN JULIAN,52,49.5
JONATAN JOSE,52,21.6
JORDI DAVID,52,21.5
JORDI ENRIC,52,33.3
JORGE SAMUEL,52,22.5
JOSE CALASANZ,52,51.3
JOSE EMMANUEL,52,25.1
JOSUE ALEJANDRO,52,13.3
JUAN DEMETRIO,52,47.2
JUAN EMILIANO,52,46.7
JUAN PASTOR,52,41.6
JUAN ROSENDO,52,46.7
JULIO ADRIAN,52,23.0
KARL HEINRICH,52,68.4
KAWSU,52,31.1
KENNETH CHARLES,52,67.3
KHLIFA,52,36.8
KIAN,52,11.2
LINGWEI,52,27.2
LINO MANUEL,52,48.0
LIVIU DANIEL,52,28.1
LLUCIA,52,56.4
LORENZO ANGEL,52,48.4
LUCAS DAMIAN,52,23.4
LUCAS EDUARDO,52,22.7
LUCIANO ANDRES,52,32.4
LUCIANO JESUS,52,43.8
LUIS HECTOR,52,38.7
MANUEL GASPAR,52,48.7
MANUEL MAURICIO,52,41.7
MARCELINO JAVIER,52,44.4
MARCOS IGNACIO,52,28.6
MARIO JOAQUIN,52,38.0
MARIO PATRICIO,52,36.9
MARIO TOMAS,52,36.1
MATIAS ALBERTO,52,27.3
MATIAS EDUARDO,52,27.0
MAURO ANDRES,52,27.3
MFEDAL,52,46.8
MOISES FRANCISCO,52,35.2
MYRON,52,44.9
NARCISO MANUEL,52,43.2
NASSIR,52,28.6
NICULITA,52,39.5
NIKOS,52,24.8
NITA,52,41.1
OLIVER ALEXANDER,52,18.4
OSCAR RENE,52,33.1
PAUL IOAN,52,21.4
PAULI,52,47.6
PAWAN,52,32.9
PEDRO ALCANTARA,52,41.7
PEDRO ISIDORO,52,50.2
PELAGIO,52,52.1
PERE PAU,52,31.1
PLAMEN IVANOV,52,35.7
RADU GABRIEL,52,20.2
RAMON DARIO,52,37.0
RICARDO JULIAN,52,42.3
RICHARD ALEJANDRO,52,25.4
ROBERT IAN,52,53.7
ROBERTO FELIPE,52,39.5
RODERICK,52,40.5
ROGER CHARLES,52,62.5
RUBEN ALFONSO,52,31.3
RUBEN EMILIO,52,30.6
SAER,52,35.8
SANTIAGO SALVADOR,52,39.2
SERAFIN JESUS,52,47.1
SERGIU ALEXANDRU,52,17.0
TEODORO ANTONIO,52,50.9
VASILE GHEORGHE,52,34.2
VASILEIOS,52,37.1
VICENTE EUGENIO,52,48.8
VICTOR ADOLFO,52,39.0
WALTER ALFREDO,52,38.4
XIA,52,27.4
XURDE,52,10.5
YEISON ANDRES,52,20.2
ZAHARIE,52,46.8
ZHIMIN,52,40.0
ZYGMUNT,52,56.9
ABDERRAZZAQ,51,30.1
ADOLFO LEON,51,40.4
ALEJANDRO DOMINGO,51,27.9
ALEJANDRO OSCAR,51,35.5
ALEX JOSE,51,20.9
ALEXANDAR,51,19.3
ALFREDO RAUL,51,43.2
ALIN CRISTIAN,51,28.3
ALVARO FELIPE,51,29.6
ALVYDAS,51,41.5
AMADOR JESUS,51,38.1
ANDREI CLAUDIU,51,17.7
ANDRES JAIME,51,44.4
ANGEL ISRAEL,51,28.4
ANTONEL,51,33.4
ANTONIO TEODORO,51,49.9
ARISTOBULO,51,53.6
ATIK,51,26.0
AUGUSTO JESUS,51,43.6
BATISTE,51,30.2
BENIGNO ANTONIO,51,56.7
BRIAN JOSEPH,51,58.8
CARLOS VIDAL,51,44.4
CESAR JULIAN,51,39.4
CHRISTIAN ROBERTO,51,26.8
CIPRIAN ADRIAN,51,26.4
CIPRIAN GABRIEL,51,28.0
CONSTANTIN CRISTINEL,51,35.5
CONSTANTIN IONUT,51,24.0
CONSTANTIN VALENTIN,51,28.7
DANIEL GERARDO,51,36.1
DANIEL VIOREL,51,28.6
DANNY DANIEL,51,26.0
DAVID LESLIE,51,60.9
DEREK JAMES,51,64.0
DIOCLECIANO,51,65.3
DOBRI,51,39.6
EDVALDO,51,35.4
EIZAN,51,2.8
EKHIOTZ,51,14.2
EL GHALI,51,35.7
ELDER,51,28.1
ERYK,51,12.3
ESMAEL,51,13.4
EVERTON,51,24.1
FELIPE AGUSTIN,51,42.1
FELIPE JULIAN,51,43.4
FIDEL JESUS,51,45.5
FLOREANO,51,65.9
FRANCISCO CAYETANO,51,36.3
FRANCISCUS,51,65.8
FRUMENCIO,51,73.2
GABRIEL NICOLAE,51,27.7
GABRIEL RICARDO,51,28.9
GARTZEN,51,22.2
GASPAR JESUS,51,38.0
GUADALUPE,51,64.2
GUAYASEN,51,21.9
GUOPING,51,44.1
HAMET,51,29.1
HARESH,51,43.0
HERNAN ANDRES,51,28.4
IAN RICHARD,51,52.5
IGARKI,51,17.0
IGORS,51,36.2
IOAN BOGDAN,51,25.1
ION IULIAN,51,32.0
IOSEB,51,37.7
IRIAN,51,8.3
JACK WILLIAM,51,24.5
JESUS DIONISIO,51,46.2
JESUS HUMBERTO,51,37.2
JIANQING,51,38.3
JIANWU,51,35.2
JOHN STANLEY,51,65.7
JORDI DANIEL,51,17.1
JOSE EPIFANIO,51,52.1
JOSEBA MIREN,51,39.4
JOSIMAR,51,23.5
JUAN CARLES,51,39.1
JUAN MARINO,51,48.6
KAY,51,23.6
KRISZTIAN,51,27.4
LAUREANO MANUEL,51,51.0
LAZARO ANTONIO,51,45.3
LLUIS M,51,58.6
LUCAS AGUSTIN,51,15.3
LUIS ALBEIRO,51,43.3
LUIS HENRY,51,31.2
LUIS JOEL,51,18.0
LUIS MARCELINO,51,51.6
LUIZ HENRIQUE,51,21.7
MANUEL RAIMUNDO,51,52.5
MARCOS CESAR,51,39.7
MARCUS VINICIUS,51,20.3
MARIAN IOAN,51,28.8
MARIANO DAVID,51,32.3
MARIANO IGNACIO,51,47.1
MARINO JOSE,51,42.6
MARIUS ROBERT,51,24.8
MARTINHO,51,38.2
MARTINS,51,32.6
MARTIRIA,51,56.9
MATIAS AGUSTIN,51,20.1
MERAB,51,42.1
MIGUEL FERMIN,51,46.6
MIGUEL GREGORIO,51,47.0
MOHAMED TAHA,51,8.1
NAUZET JESUS,51,15.7
NELSON GABRIEL,51,23.1
NICOLAE CONSTANTIN,51,33.2
OLIVER DAVID,51,19.6
OLIVIO,51,58.2
OVIDIO JOSE,51,40.8
PABLO ELIAS,51,24.9
PABLO GASTON,51,30.0
PABLO MAURICIO,51,31.4
PERE ANTON,51,47.9
PIER PAOLO,51,37.7
RAFAEL CRISTOBAL,51,45.0
RAFAEL ROBERTO,51,42.8
RAFIQ,51,29.5
RAUL MARIO,51,40.4
RAUL MARTIN,51,35.2
RAUL TOMAS,51,36.2
RAZVAN NICOLAE,51,20.5
RODRIGO EZEQUIEL,51,22.1
RUFINO JOSE,51,48.9
SANTIAGO RAUL,51,30.7
SANTIAGO ROBERTO,51,40.1
SEBASTIAN MIHAI,51,16.5
SEGUNDO VICENTE,51,45.4
SERGIO MARIO,51,39.1
SERGIU ANDREI,51,17.9
SHAKIR,51,17.1
SORIN ADRIAN,51,29.9
SORIN IONUT,51,24.0
STASYS,51,48.1
TODOR GEORGIEV,51,38.2
TOMAS SALVADOR,51,43.0
TORE,51,63.6
VALERII,51,40.5
VELICHKO,51,39.6
VIOREL MARIAN,51,29.4
VLAD ANDREI,51,12.8
WEIMIN,51,39.4
XIAOLIANG,51,28.5
YOSVANY,51,30.7
YOUNOUSSA,51,33.0
ABDELBASSET,50,17.7
ADAHY,50,3.1
ADRIAN CIPRIAN,50,26.2
AGUSTIN DOMINGO,50,47.1
AGUSTIN FELIPE,50,48.4
AHMADOU BAMBA,50,17.7
AKIER,50,11.0
ALEJANDRO FEDERICO,50,26.3
ALEJANDRO MATIAS,50,21.9
ALEX IVAN,50,22.0
ALEXANDRU VIOREL,50,22.7
ALFONSO JULIAN,50,45.8
ALFREDO JOAQUIN,50,47.9
ALFREDO MARTIN,50,41.4
ALVARO ALFONSO,50,31.9
ANDRES CARMELO,50,43.0
ANOIR,50,19.1
ANSOUMANA,50,32.3
ANTONI XAVIER,50,32.4
ANTONIO ALFONS,50,44.8
ARNELIO,50,57.4
AYHAN,50,29.4
AZMAT,50,36.4
BACAR,50,36.9
BAMBO,50,31.9
BENITO RAMON,50,52.6
BENJAMIN JOHN,50,24.3
BORJA MARIA,50,24.5
BOUZID,50,36.1
BRIAN CHARLES,50,65.9
CARMELO ENRIQUE,50,50.1
CESAR OCTAVIO,50,39.2
CESAR PEDRO,50,43.6
CHRISTOPHER ANTHONY,50,40.7
CHRISTOPHER MARK,50,43.7
CHUN,50,33.9
CLAUDINEI,50,34.2
CLAUDIU ANDREI,50,15.0
CONSTANTIN VIOREL,50,32.9
COSTEL DANIEL,50,29.2
CRISTIAN IONEL,50,29.1
DAN NICOLAE,50,30.6
DANIEL ALONSO,50,20.0
DANIEL MARCOS,50,24.9
DAVID MARIANO,50,28.9
DICTINIO,50,69.4
DIEGO ALEXIS,50,20.4
DOMINGO PEDRO,50,54.2
DRAGOS MIHAI,50,22.2
DUBERNEY,50,33.0
DUVAN,50,22.2
DZMITRY,50,31.8
EDUARDO MARIO,50,41.9
EDWIN ENRIQUE,50,30.8
EL MUSTAFA,50,36.3
ENRIQUE DOMINGO,50,48.6
ERICK FERNANDO,50,16.0
EUGENIO PEDRO,50,49.6
EUSEBIO FRANCISCO,50,54.9
FABIO ALEXANDRE,50,19.3
FAUST,50,41.1
FEDERICO MARIA,50,40.4
FELIPE NERI,50,42.4
FERNANDO VALENTIN,50,42.7
FLORIN OVIDIU,50,29.1
FRANCESC JOAN,50,38.9
FRANCISCO HILARIO,50,45.9
FRANCISCO JUSTO,50,47.8
GABRIEL AGUSTIN,50,29.3
GABRIEL EMILIO,50,31.7
GEORGE THOMAS,50,51.6
GEORGHE,50,42.3
GEORGI VASILEV,50,37.3
GERARDO VICENTE,50,46.0
GONZALO GABRIEL,50,26.0
GONZALO PABLO,50,29.2
GREGORIO ANDRES,50,45.9
GULLERMO,50,24.6
GUSTAVO HERNAN,50,38.0
GUSTAVO JORGE,50,38.6
HAIYONG,50,33.5
HARRY JAMES,50,21.0
HATEM,50,26.5
HAYTHAM,50,10.6
HECTOR JULIAN,50,34.1
HERIBERTO JOSE,50,40.1
HUGO PATRICIO,50,37.1
INNOCENT,50,33.0
IOAN CORNEL,50,37.7
ION VALENTIN,50,29.8
IONEL SORIN,50,32.3
IULIAN ALEXANDRU,50,17.6
IVAN ANGEL,50,23.1
IVAN ROBERTO,50,32.8
JAVIER GREGORIO,50,33.5
JAVIER JULIO,50,38.3
JAVIER LEONARDO,50,32.8
JAVIER MARCELO,50,34.1
JERONIMO MIGUEL,50,40.5
JESUS RAMIRO,50,49.3
