nombre,frec,edad_media
MARIA ELISEA,34,47.2
MARIA GERMANIA,34,40.9
MARIA GILDA,34,54.4
MARIA IVONE,34,47.0
MARIA JESUS ISABEL,34,57.2
MARIA LASTENIA,34,47.4
MARIA MARISA,34,55.4
MARIA MELBA,34,48.4
MARIA MERÇE,34,49.1
MARIA MUELA,34,28.4
MARIA MYRIAM,34,47.6
MARIA NELSY,34,46.6
MARIA NILSA,34,47.9
MARIA PILAR DOLORES,34,59.7
MARIA POLONIA,34,58.1
MARIA REIS,34,46.1
MARIA SANTISIMA TRINIDAD,34,49.2
MARIA SILA,34,51.4
MARIA TELESFORA,34,57.7
MARIA VICTORIAS,34,48.8
MARIE ISABELLE,34,47.6
MARIELA ISABEL,34,31.9
MARIELA ROCIO,34,30.2
MARIETTE,34,60.5
MARISA BEATRIZ,34,38.4
MARTA OFELIA,34,52.9
MARTA PAULA,34,27.4
MARTA VANESA,34,30.3
MARUSYA,34,36.8
MARY BRIDGET,34,61.7
MARY LOUISE,34,48.4
MAYSAA,34,2.7
MEGAN ELIZABETH,34,24.1
MELANIE JAYNE,34,40.5
MERCEDES ALEXANDRA,34,33.3
MERCEDES FATIMA,34,43.0
MERIEN,34,27.5
MICHELLE ANNE,34,41.2
MICHIKO,34,50.9
MIORITA,34,43.6
MIRELA ALINA,34,27.6
MIRELA GABRIELA,34,26.4
MIREN UXUE,34,33.8
MIREN ZORIONE,34,45.9
MIREYA MARIA,34,22.7
MIRIAN ESTELA,34,38.0
MIRIAN MERCEDES,34,34.7
MIRTA ALICIA,34,55.8
MONICA ESTER,34,36.9
MONICA NIEVES,34,33.5
MONICA TATIANA,34,29.4
MONIKA EWA,34,30.5
MONTESION,34,63.2
NACIMIENTO,34,60.1
NADIA CAROLINA,34,24.2
NADIA ISABEL,34,22.5
NAHARA,34,8.2
NAILYA,34,43.7
NAMIBIA,34,15.4
NARDA,34,33.0
NATALIE LOUISE,34,26.0
NATIVIDAD DOLORES,34,53.2
NAVIA,34,11.0
NICOLETA CAMELIA,34,27.6
NIEVES ROSARIO,34,44.7
NILDA ROSA,34,50.9
NILVA,34,35.6
NISRI,34,16.1
NOHORA,34,44.9
NORMA HAYDEE,34,54.2
NURIS,34,42.3
OLGA JOSEFINA,34,55.5
PAOLA TATIANA,34,28.4
PATRICIA CARME,34,37.2
PATRICIA ESTEFANIA,34,22.1
PATRICIA MANUELA,34,25.6
PATRICIA SILVIA,34,42.4
PETRA CONCEPCION,34,64.1
PILAR ALICIA,34,51.6
PILAR FATIMA,34,38.5
PILAR GUADALUPE,34,47.9
PILAR REMEDIOS,34,57.0
PINAR,34,38.0
PIROSKA,34,45.4
PURIFICACION CONCEPCION,34,54.4
RAFAELA ANTONIA,34,53.7
RAFAELLA,34,19.7
RALUCA NICOLETA,34,21.0
RAMONA TERESA,34,60.1
RANI,34,34.6
REBECCA ANN,34,30.6
REBECCA MARIA,34,13.1
REYNALDA,34,51.3
RILMA,34,28.6
RKIYA,34,45.5
ROCIO VANESA,34,28.0
ROMINA ELIZABETH,34,26.5
ROMINA PAULA,34,29.6
ROSA ADELAIDA,34,53.9
ROSA FABIOLA,34,40.9
ROSA LETICIA,34,36.7
ROSA YSABEL,34,39.2
ROSANA ELIZABETH,34,34.9
ROSANGELA MARIA,34,34.7
ROSSANA MARIA,34,36.6
ROXANA ADRIANA,34,23.1
ROXANA PAOLA,34,28.8
RUTH MARGARET,34,57.6
RUTH TERESA,34,36.0
RUXANDA,34,48.3
SANDRA ESPERANZA,34,32.1
SANDRA LOURDES,34,33.7
SANDRA VANESA,34,29.0
SARA GUADALUPE,34,29.2
SARA JESUS,34,34.7
SARA JUDITH,34,26.6
SARA JULIA,34,30.9
SARA NIEVES,34,38.6
SELIN,34,12.7
SHABNAM,34,34.6
SHEILA MAY,34,70.1
SIBISSE,34,17.5
SILVIA ESTELA,34,45.4
SILVIA XIMENA,34,34.6
SINZIANA,34,36.2
SOFIA INMACULADA,34,27.3
SOFIA NATALIA,34,18.1
SONIA LILIANA,34,38.7
SONIA MONTSERRAT,34,38.8
SUSAN FRANCES,34,58.0
SUSANA ANGELA,34,39.8
SUSANA FATIMA,34,35.4
TAIRA,34,20.6
TAISA,34,33.4
TERESA ANNE,34,51.8
TERESA NOEMI,34,39.8
TERESA PAULA,34,37.8
TERESA TRINIDAD,34,44.6
TIARA,34,9.6
TIFANI,34,15.5
TLAYTMASS,34,52.4
TORIA,34,38.7
TRINIDAD ANGELES,34,50.8
TRINIDAD ROSARIO,34,49.9
URSEL,34,66.3
URSULA ELISABETH,34,62.8
VALERIA LORENA,34,30.3
VALERIE JOAN,34,63.9
VALI,34,33.2
VANESA ELIZABETH,34,27.6
VERONICA BELEN,34,26.8
VIRGINIA ROSA,34,41.0
VITALIYA,34,25.8
VIVIANA NOEMI,34,37.6
WASILA,34,8.7
XIMENA MARIA,34,30.8
YAKELINE,34,31.7
YANFANG,34,30.7
YEMINA,34,29.4
YOCASTA,34,33.3
YOLANDA DOLORES,34,40.3
YSAURA,34,53.4
YULIIA,34,23.7
YUNIA,34,31.7
ZAIDA CARMEN,34,19.3
ZOCUECA,34,57.0
ZSOFIA,34,29.5
ADELITA,33,54.3
ADRIANA APARECIDA,33,34.0
ADRIANA MARGARITA,33,33.3
AGURTXANE,33,35.7
AINHOA BELEN,33,7.3
AIZANE,33,4.4
ALBA RAQUEL,33,25.9
ALBA YOLANDA,33,38.5
ALEJANDRA SOLEDAD,33,28.4
ALEXANDRA ANA MARIA,33,9.0
ALEXANDRA MARIANA,33,17.3
ALEXANDRA MERCEDES,33,29.5
ALEXANDRA PAULA,33,18.5
ALICIA AMPARO,33,45.2
ALICIA PINO,33,32.1
ALICIA SOLEDAD,33,40.5
ALISEDA,33,22.9
ALMA LUCIA,33,12.1
AMALIA CONCEPCION,33,55.5
AMANDA ELIZABETH,33,30.7
AMENA,33,25.4
AMRA,33,31.9
ANA AUXILIADORA,33,25.8
ANA DIANA,33,24.7
ANA LINA,33,42.1
ANA MARIA ASUNCION,33,58.6
ANA MARIA NIEVES,33,60.4
ANAIR,33,32.1
ANALI,33,26.6
ANAYARA,33,9.5
ANDREA LOURDES,33,26.0
ANDREA SILVIA,33,31.9
ANDREA VIRGINIA,33,23.4
ANDREEA STEFANIA,33,13.6
ANFAL,33,4.4
ANGELA INMACULADA,33,30.8
ANGELA MATILDE,33,49.6
ANGELA VANESSA,33,28.4
ANGELES ANA,33,53.5
ANNA LUCIA,33,18.8
ANNA MARTA,33,31.7
APARICIA,33,62.7
ARANTXA MARIA,33,17.0
ARISTIDES,33,71.8
AURORA BEATRIZ,33,34.7
BEATRIZ CECILIA,33,38.5
BEATRIZ ELISA,33,35.0
BEATRIZ JOSEFA,33,48.4
BEATRIZ MAGDALENA,33,41.7
BEGOÑA PINO,33,35.2
BENARDINA,33,72.3
BENVINGUDA,33,69.7
BHARTI,33,34.9
BIANCA DANIELA,33,13.5
BLANCA BELEN,33,35.0
BLANCA SOFIA,33,38.8
BOUCHARA,33,28.0
BRIGIDA CARMEN,33,51.7
CAIPING,33,36.4
CAMILA NICOLE,33,9.5
CAÑOSANTO,33,64.9
CARITAT,33,65.3
CARLA NATALIA,33,19.2
CARMEN AGUSTINA,33,56.3
CARMEN DUNIA,33,36.7
CARMEN MARIBEL,33,36.9
CARMEN MIREYA,33,38.0
CARMEN PASTORA,33,43.5
CARMEN SAGRARIO,33,50.3
CAROL PATRICIA,33,47.7
CAROLINA MAR,33,25.9
CAROLINA PAULA,33,34.3
CAROLINA RAQUEL,33,30.2
CATALINA CRISTINA,33,32.3
CATALINA GABRIELA,33,25.3
CECILIA CRISTINA,33,40.5
CECILIA PAOLA,33,28.9
CELIA DOLORES,33,50.8
CHANTAL MARIE,33,46.2
CINTHIA LORENA,33,26.9
CIRINA,33,73.2
CLARA ELVIRA,33,43.0
CLAUDIA MANUELA,33,21.2
CONCEPCION ELVIRA,33,57.2
CONSAGRACION,33,64.2
CORAIMA CARMEN,33,13.7
CORNELIA ELENA,33,31.0
CRISTINA BEGOÑA,33,33.7
CRISTINA RALUCA,33,24.2
CRISTINA VIRGINIA,33,37.1
CYNTHIA PAOLA,33,23.3
DABA,33,28.2
DADO,33,21.1
DAILA,33,9.2
DANIA MARIA,33,30.4
DARAY,33,3.6
DEA,33,20.0
DEBORAH ELIZABETH,33,42.3
DENISA FLORINA,33,11.3
DIOMAR,33,43.4
DOLORES MAGDALENA,33,47.0
DONYA,33,13.9
DORA LUCIA,33,39.5
DORALINA,33,63.7
EBA,33,30.5
EDUINA,33,33.0
EFIDENCIA,33,69.0
ELENA ANDREA,33,23.6
ELENA BEATRICE,33,15.3
ELENA CRUZ,33,34.4
ELENA OLGA,33,50.5
ELENA TATIANA,33,32.9
ELENA VIORICA,33,30.1
ELENA YOLANDA,33,43.5
ELENITA,33,45.0
ELIA ANA,33,32.8
ELISA AMPARO,33,49.7
ELISABET CARMEN,33,25.4
ELIZABETA,33,32.0
ELIZABETH BEATRIZ,33,36.5
ELIZABETH PILAR,33,31.7
ELVIRA FRANCISCA,33,56.5
EMILENE,33,29.5
EMILY NICOLE,33,8.1
ENITH,33,44.1
ERIKA MICHELLE,33,13.5
ESPERANZA INMACULADA,33,37.2
ESTELA ROCIO,33,21.2
ESTEPHANIA,33,18.4
ESTHER ANA,33,41.9
ESTHER RAQUEL,33,42.9
EVA BIRGITTA,33,61.4
EVA CATALINA,33,36.9
EVELIN MARIA,33,18.9
EVELYN CRISTINA,33,18.3
EXIQUIA,33,77.4
EZZOUHRA,33,34.8
FABIOLA ALEJANDRA,33,26.0
FENGMEI,33,41.2
FRANCISCA ADELA,33,60.2
FRANCISCA FATIMA,33,45.8
FRANCISCA LEONOR,33,49.2
FRANCISCA MATILDE,33,57.2
GABRIELA IOANA,33,23.1
GABRIELA LILIANA,33,29.9
GABRIELA PAULA,33,29.7
GEA,33,18.4
GEMA ESTHER,33,30.6
GEMA MERCEDES,33,37.4
GENOVEBA,33,61.8
GEORGETA CRISTINA,33,28.2
GEORGIANA DANIELA,33,21.5
GIOCONDA,33,43.4
GISSEL,33,20.6
GLADYS SOCORRO,33,49.9
GLADYS VERONICA,33,29.9
GLORIA ARACELI,33,44.3
GONZALINA,33,61.9
GRACIELA ALICIA,33,52.0
HANANA,33,29.8
HERMINIA ISABEL,33,50.3
HERMINIA ROSA,33,58.6
HOUSNA,33,26.7
HUMAIRA,33,26.6
IASONE,33,29.7
IDAIRA PINO,33,20.9
IDILIA,33,65.2
ILSE MARIA,33,54.0
INES FRANCISCA,33,53.5
INMACULADA BEATRIZ,33,38.5
IOANA MIRELA,33,29.3
ISABEL EULALIA,33,52.8
ISABEL PIEDAD,33,51.5
ISABEL VERONICA,33,32.6
IULIANA CRISTINA,33,27.2
IULIANA GABRIELA,33,26.8
IVIE,33,22.2
IVONNE ANDREA,33,28.3
IZANA,33,13.3
JADDUCH,33,65.9
JANICE MARGARET,33,63.6
JENNIFER SUSAN,33,52.8
JENNY FERNANDA,33,23.0
JENNY MARGARITA,33,35.3
JENNY MERCEDES,33,36.2
JESSICA RAQUEL,33,24.9
JIAO,33,28.6
JINGYI,33,12.6
JOANA CARMEN,33,23.1
JOAQUINA ROSA,33,57.6
JOHANNA VANESSA,33,25.0
JOSEFA FATIMA,33,45.5
JOSEFA PAZ,33,56.0
JOSEFA ROSALIA,33,60.2
JOSEFINA CONCEPCION,33,65.0
JOSEFINA ROSA,33,55.6
JOUDIA,33,28.7
JUANA MARY,33,46.5
JUDITH ESTHER,33,34.7
JULIA SARA,33,42.7
JULISA,33,13.3
KADDY,33,22.0
KAINAT,33,11.5
KAREN JOHANNA,33,19.9
KAREN JULIANA,33,14.7
KATIA REGINA,33,35.5
KATTY ALEXANDRA,33,31.7
KELLY DAYANA,33,12.3
KITTY,33,47.5
KONSTANTINA,33,29.6
KRYSTEL,33,18.8
LAIMUTE,33,49.1
LAURA LOURDES,33,33.0
LAUREN ELIZABETH,33,20.3
LAVINIA CRISTINA,33,22.5
LEONOR CRISTINA,33,38.0
LIDIA ROSARIO,33,41.0
LIDICE,33,35.2
LILIANA EDITH,33,42.0
LINDA ROSE,33,59.8
LIQING,33,35.5
LISARDA,33,59.1
LISBEL,33,27.3
LIZ MARIA,33,24.7
LOU,33,9.3
LOURDES ELENA,33,37.1
LOURDES VICTORIA,33,30.2
LUCIA CATALINA,33,36.1
LUCIA NATIVIDAD,33,47.3
LUCIA YOLANDA,33,44.3
LUISA AMPARO,33,53.2
LUISA LUCIA,33,53.9
LUZ AYDA,33,36.7
LUZ CLARA,33,39.2
LYDIA CARMEN,33,29.0
MADAI,33,14.7
MADELEYNE,33,24.4
MAEBA,33,20.9
MAELLE,33,14.9
MAGDALENA KATARZYNA,33,29.1
MANEL,33,12.4
MANUELA AMPARO,33,56.6
MANUELA AURORA,33,60.0
MANUELA MILAGROS,33,56.9
MANUELA REMEDIOS,33,53.8
MARCIA CECILIA,33,39.4
MARGARET ELLEN,33,65.3
MARGARET IRENE,33,66.0
MARGARITA ALEJANDRA,33,34.0
MARIA ADILIA,33,49.1
MARIA AIDEE,33,48.1
MARIA ALEXANDRINA,33,41.7
MARIA AMANDINA,33,67.2
MARIA BERNADETTE,33,39.2
MARIA CARMITA,33,40.2
MARIA CIRILA,33,59.2
MARIA EDELINA,33,45.1
MARIA FLAVIA,33,34.2
MARIA GLEVA,33,48.2
MARIA GRACINDA,33,51.0
MARIA HERMESINDA,33,66.2
MARIA JOSEFA DOLORES,33,64.0
MARIA LAUREANA,33,60.6
MARIA LILA,33,47.3
MARIA MAGDOLNA,33,37.2
MARIA MARGARETA,33,48.3
MARIA NEVES,33,48.9
MARIA SALUDINA,33,68.0
MARIA SELMA,33,37.8
MARIA SEVERA,33,56.5
MARIA YAMILE,33,33.7
MARIANA CAMELIA,33,33.3
MARIANA LUMINITA,33,35.3
MARIBEL CARMEN,33,36.1
MARIE ELIZABETH,33,58.5
MARIELA JESUS,33,48.4
MARIELA VERONICA,33,34.4
MARINA GLORIA,33,47.1
MARINA MANUELA,33,46.0
MARISE,33,47.0
MARJA,33,49.6
MARJAN,33,43.0
MARTA AMELIA,33,44.3
MARTA CLARA,33,30.5
MARTA ESTEFANIA,33,23.5
MARTHA LETICIA,33,38.3
MARTHA NELLY,33,48.9
MARTHA VICTORIA,33,40.8
MARY BERNADETTE,33,56.2
MARY ESTHER,33,38.3
MARYBEL,33,33.5
MEGUMI,33,33.4
MELIZA,33,20.4
MERCEDES CONSUELO,33,56.2
MERCY ELIZABETH,33,35.5
MIGLE,33,17.8
MIHAELA DENISA,33,17.2
MIHAELA IRINA,33,29.1
MIHAELA VIORICA,33,32.9
MILEY,33,2.5
MINERVA PINO,33,28.1
MIREN MAIALEN,33,38.2
MIRIAM ANDREA,33,20.3
MIRIAM SOLEDAD,33,29.9
MONICA EDITH,33,40.1
MONICA IOANA,33,27.0
MONICA MAGDALENA,33,35.4
MONICA MARISOL,33,34.2
MONICA VALERIA,33,30.1
NADIFA,33,28.5
NAHA,33,28.5
NARCISA ELENA,33,28.3
NASTACA,33,38.8
NATALIA ANGELES,33,29.6
NATALIA CECILIA,33,29.8
NATALIA JULIA,33,26.5
NATIVIDAD ANGELES,33,54.0
NELLY ESTHER,33,49.7
NICETA,33,73.5
NIEVES ISABEL,33,49.8
NIEVES ROCIO,33,24.0
NIEVES VICTORIA,33,43.5
NOELIA JESUS,33,29.2
NOELIA MAR,33,22.7
NONILA,33,69.7
NORMA PILAR,33,41.3
NORMA SOLEDAD,33,37.6
NUNILON,33,61.9
NURIA ROSARIO,33,37.4
OANA NICOLETA,33,24.7
OLGA ESTER,33,49.4
ONOFRA,33,67.2
ORESTA,33,57.3
OROFILA,33,70.5
OSAS,33,29.0
OUISAL,33,8.2
PALOMA BEATRIZ,33,31.2
PATRICIA ELISABETH,33,38.0
PATRICIA FRANCISCA,33,35.0
PATRICIA GEMA,33,26.7
PATRICIA GRACIELA,33,42.1
PATRICIA NATALIA,33,25.1
PATRYCIA,33,10.8
PAULA MARTA,33,25.8
PAULA VANESSA,33,20.5
PAUNA,33,49.0
PEARL,33,65.3
PETROLA,33,62.4
PURISIMA,33,57.6
QUINTILIANA,33,71.0
RADYA,33,31.5
RAFFAELA,33,38.1
RAMONA ADRIANA,33,30.4
RAQUEL FRANCISCA,33,40.5
RAQUEL INES,33,40.7
RAQUEL MONTSERRAT,33,38.0
RASHA,33,25.3
REDOSINDA,33,72.5
REMEDIOS DOLORES,33,54.3
RITA VERONICA,33,36.8
RITA VICTORIA,33,44.7
ROCIO LORENA,33,24.4
ROCIO MARGARITA,33,33.2
RODOVICA,33,42.2
ROMINA VALERIA,33,27.1
RONCESVALLES,33,44.5
ROSA GUILLERMINA,33,44.9
ROSA MARTINA,33,49.6
ROSA REMEDIOS,33,48.2
ROSARIO CONSUELO,33,49.2
RUTH ANGELICA,33,36.0
RUTH MERCEDES,33,38.4
SAFIETOU,33,31.6
SAFTICA,33,44.1
SAHRA,33,19.0
SAMIYA,33,18.7
SANDRA ANTONIA,33,34.3
SARA NOELIA,33,14.3
SEFERINA,33,48.0
SHAIMAA,33,11.8
SHARON ANNE,33,45.0
SILENE,33,29.4
SIMY,33,56.9
SINAY,33,7.0
SODA,33,25.0
SONIA GABRIELA,33,28.0
STEPHANIE MARIA,33,31.0
STOYKA,33,48.3
SYLWIA ANNA,33,31.0
TANIA ELENA,33,25.5
TANTICA,33,34.7
TATIANA ELENA,33,28.1
TIFA,33,42.4
TITINA,33,39.3
TZVETELINA,33,29.0
VALERI,33,21.2
VERA MONICA,33,26.9
VERONICA VICTORIA,33,27.1
VERONICA VIVIANA,33,29.8
VETUTA,33,42.4
VICENCIA,33,68.6
VIRGINIA RAQUEL,33,36.3
VYARA,33,34.8
WENLI,33,28.5
YELIZAVETA,33,32.3
YENEBA,33,9.3
YESSENIA ELIZABETH,33,23.7
YNGRID,33,31.1
YUNEISY,33,20.6
ZORIANA,33,27.9
ADORACION ISABEL,32,44.0
ADRIANA FERNANDA,32,24.5
AIDA ELENA,32,43.4
AINES,32,11.0
AINHOA ALEXANDRA,32,3.7
ALEKSANDRA ANNA,32,25.6
ALETH,32,17.9
ALEXANDRA SOFIA,32,23.8
ALICIA ENCARNACION,32,44.4
ALICIA NIEVES,32,43.0
ALISSA,32,16.4
AMALIA ESTHER,32,45.7
AMELIA ANGELES,32,49.2
AMPARO ENCARNACION,32,52.3
ANA CONSOLACION,32,40.3
ANA LOREDANA,32,25.8
ANA LYDIA,32,36.8
ANA MARAVILLAS,32,38.1
ANA OLIVIA,32,35.5
ANA SALOME,32,33.7
ANAM,32,18.0
ANDREA JANE,32,42.3
ANDREIA PATRICIA,32,21.4
ANE LORE,32,37.6
ANGELA ALICIA,32,38.6
ANGELA LILIANA,32,34.9
ANGELA PAULA,32,39.5
ANGELA YOLANDA,32,43.8
ANGELES BEATRIZ,32,37.6
ANNA PATRICIA,32,26.4
ANTONIA LAURA,32,41.0
ANTONIA MARIA CARMEN,32,59.4
ANTONIA PIEDAD,32,50.0
ARTEMISA,32,36.4
BARBARA CHRISTINE,32,63.4
BARBARA FRANCISCA,32,42.8
BEATRIZ PALOMA,32,34.1
BEATRIZ SOLEDAD,32,32.6
BEGOÑA INMACULADA,32,39.3
BEREZI,32,17.6
BIRTHE,32,67.6
BLANCA ALEJANDRA,32,23.6
BRENDA JEAN,32,64.4
CARIDAD PILAR,32,43.7
CARLA TERESA,32,15.7
CARMEN AFRICA,32,47.7
CARMEN AZUCENA,32,46.0
CARMEN ELISABETH,32,35.0
CARMEN HELENA,32,40.3
CARMEN YANIRA,32,25.4
CAROLINA CONCEPCION,32,31.8
CAROLINA NATALIA,32,28.0
CARRIE,32,28.6
CATALINA ANDREEA,32,15.4
CATARINA ALEXANDRA,32,20.0
CATHAYSA PINO,32,19.9
CECILIA LOURDES,32,43.2
CELESTINA MARIA,32,57.5
CIELO MARIA,32,37.0
CILENE,32,32.8
CINDY PAOLA,32,22.6
CINDY VANESSA,32,19.8
CINTHYA MARIA,32,22.6
CLARA SUSANA,32,44.3
CLAUDIA DIANA,32,26.7
CLAUDIA ESTELA,32,32.4
CLAUDIA FABIOLA,32,31.2
CLAUDIA SOLEDAD,32,29.3
CLAUDIA VANESA,32,25.0
CONCEPCION LOURDES,32,52.7
CONCEPCION MANUELA,32,59.4
CONSTANÇA,32,22.3
CONSUELO ESPERANZA,32,46.3
CORALI,32,28.8
CRISTIANA MARIA,32,27.1
CRISTINA ELVIRA,32,33.6
CRISTINA GUADALUPE,32,30.2
CRISTINA SARA,32,28.7
CRISTINA VALENTINA,32,21.8
CRISTINA VALLE,32,38.4
DAFINKA,32,48.8
DANA GABRIELA,32,20.7
DAWN MARIE,32,41.7
DEVORAH,32,25.0
DIANA MABEL,32,35.2
DIANA MARLENE,32,30.0
DIANA MELISSA,32,19.3
DIANA VIRGINIA,32,33.4
DIENABA,32,27.2
DINAH,32,46.3
DIOSDADA,32,73.1
DOLORES AMALIA,32,53.5
DOLORES MARINA,32,58.3
ELENA ELVIRA,32,39.4
ELENA LEONOR,32,38.3
ELENA M,32,41.1
ELENA MARINELA,32,30.2
ELENA NATIVIDAD,32,43.2
ELENA SARA,32,35.6
ELENA TEODORA,32,19.3
ELIANA ISABEL,32,28.2
ELIRIA,32,71.6
ELISA BERTA,32,44.3
ELSA ROSA,32,48.4
ELVIRA ESTHER,32,48.3
EMEL,32,25.6
EMELYN,32,22.7
EMINA,32,25.3
ENCARNACION TERESA,32,49.7
ENILDA,32,58.8
ERIKA BEATRIZ,32,22.7
ERIKA CAROLINA,32,18.7
ERIKA MERCEDES,32,29.7
ESPERANZA CARIDAD,32,49.2
ESTHER LAURA,32,37.5
EUGENIA BEATRIZ,32,36.6
EUTILIA,32,72.3
EVA ELIZABETH,32,31.4
EVA PALOMA,32,34.6
EVANGELICA,32,43.7
EVELYN ALEJANDRA,32,19.0
EVELYN ESTEFANIA,32,14.8
EWELINA MARIA,32,25.0
FABIOLA ELIZABETH,32,31.5
FALA,32,30.0
FANNY MERCEDES,32,43.9
FATIMA ELENA,32,32.1
FATIMA INMACULADA,32,33.1
FATOU BINTOU,32,22.7
FIDENTINA,32,74.9
FLOR ELENA,32,41.9
FLORENTINA ISABEL,32,46.8
FLORINA ANDREEA,32,18.4
FLORINA MADALINA,32,22.0
FRANÇOISE MARIE,32,58.3
GABRIELA ANDREEA,32,17.3
GABRIELA SOFIA,32,18.1
GEMMA ROSA,32,39.6
GEORGINA CARMEN,32,48.4
GITTA,32,53.4
GLADYS ALEXANDRA,32,32.8
GLADYS CRISTINA,32,42.0
GLADYS GRACIELA,32,41.9
GLENIS,32,43.8
GLORIA ELVIRA,32,46.9
GLORIA NARCISA,32,41.0
GLORIA VICENTA,32,52.1
GRACIELA CONCEPCION,32,37.8
GRACIELA PATRICIA,32,40.0
HADDOUM,32,39.3
HAIZE,32,14.7
HAZEL ANN,32,59.6
HELGA ELISABETH,32,67.6
HELLA,32,61.5
HILDA ELIZABETH,32,36.1
HILDEGARD MARIA,32,65.6
HINDE,32,24.3
IBTISSEM,32,20.0
IKBAL,32,20.2
ILONA MARIA,32,40.1
INGRID PATRICIA,32,30.7
IOANA CARMEN,32,28.0
IOANA CORINA,32,27.1
IOANA TEODORA,32,18.3
IONELA CARMEN,32,30.1
IONELA CORINA,32,26.4
IONELA DENISA,32,16.3
IRENE CECILIA,32,37.0
IRENE ELENA,32,37.4
IRENE JULIA,32,35.3
IRENE RAQUEL,32,32.1
IRINA DANIELA,32,25.5
ISABEL PAZ,32,49.9
ISABEL TAMARA,32,25.4
ISOLDE,32,57.6
IVANETE,32,39.3
IZEL,32,2.2
JAKELIN,32,30.5
JANET IRENE,32,63.3
JANET MARIA,32,30.8
JANNE,32,41.9
JAYNE LOUISE,32,41.6
JEAN ANNE,32,64.7
JEMINA,32,26.7
JESSICA CECILIA,32,27.6
JESSICA JAZMIN,32,23.0
JESSICA MARCELA,32,21.4
JIA HUI,32,4.9
JIANQIN,32,36.4
JOANNA EWA,32,31.1
JOANNA MAGDALENA,32,30.9
JOHANNA WILHELMINA,32,58.8
JOSEFA CANDELARIA,32,52.5
JOSEFA MARTA,32,55.8
JOSEFA RITA,32,56.5
JOSEFINA ANGELES,32,59.2
JOSEFINA ANTONIA,32,53.8
JOSELYN ESTEFANIA,32,13.5
JUANA CELIA,32,54.4
JUANA FATIMA,32,47.2
JULIA CONSUELO,32,57.1
KAMLA,32,54.9
KATHERINE JOHANNA,32,20.2
KATHERINE PAMELA,32,17.3
KAUR,32,31.7
KULDEEP,32,32.1
LAILA MARIA,32,21.6
LAURA ALMUDENA,32,23.0
LAURA ANNE,32,26.8
LEE,32,36.6
LEONICE,32,38.3
LESLEY JANE,32,51.2
LEYDI JOHANNA,32,26.0
LIDIA MABEL,32,45.6
LIFENG,32,38.3
LILIAN MARLENE,32,31.3
LILIANA NICOLETA,32,30.3
LILIANA ROSA,32,44.5
LILIANNE,32,35.3
LILLI,32,45.5
LIZANDRA,32,24.8
LOREDANA GABRIELA,32,23.5
LORENA ESTEFANIA,32,19.1
LUISA JUANA,32,61.3
LUISA MATILDE,32,52.3
LUZ ALEJANDRA,32,26.5
LUZ ELIZABETH,32,34.5
LUZ JANETH,32,39.3
LUZ MARITZA,32,41.4
MACARENA ROSARIO,32,31.5
MANA,32,26.4
MANSOURA,32,34.3
MANUELA BEATRIZ,32,45.4
MANUELA SOLEDAD,32,51.3
MARCELA ADRIANA,32,39.1
MARGARITA FATIMA,32,41.5
MARGARITA PATRICIA,32,40.5
MARGARITA SOFIA,32,46.0
MARIA ALODIA,32,40.2
MARIA ALVARINA,32,66.2
MARIA ANA ISABEL,32,49.5
MARIA ARTEMIA,32,62.2
MARIA BEATRICE,32,21.6
MARIA BUEN CONSEJO,32,56.6
MARIA CARMEN FRANCISCA,32,64.7
MARIA CASTORA,32,58.2
MARIA GERARDA,32,62.7
MARIA IZASCUN,32,52.0
MARIA JANE,32,40.9
MARIA MELINA,32,28.9
MARIA MENDIA,32,57.7
MARIA PIEDRAESCRITA,32,42.2
MARIA PILAR CONCEPCION,32,60.1
MARIA PILAR MARGARITA,32,61.7
MARIA ROMELIA,32,50.4
MARIA VERA,32,44.1
MARIA YARA,32,33.7
MARIA YASMIN,32,29.6
MARICUTA,32,41.2
MARIELA PILAR,32,34.1
MARINA ANA,32,36.2
MARINA OLGA,32,54.8
MARTHA JESUS,32,45.9
MARTHA LIDIA,32,40.1
MARTHA VIVIANA,32,31.8
MARYLINE,32,35.3
MASIEL,32,21.0
MATILDE ROCIO,32,39.0
MAUREN,32,43.0
MEIFENG,32,39.7
MELANNY,32,7.3
MERCEDES CECILIA,32,44.5
MICAELA AYELEN,32,14.0
MIHAELA DIANA,32,23.3
MIREN EGUSKIÑE,32,43.3
MIREN GENTZANE,32,44.6
MIRIA,32,36.9
MIRIAM JUDITH,32,30.0
MONIKE,32,31.3
MONIQUE MARIE,32,64.7
MONTAÑAS,32,37.1
MONTSERRAT ISABEL,32,41.7
NASLY,32,30.8
NATIVIDAD ROCIO,32,36.1
NAYRA PINO,32,22.9
NEMESIS,32,15.0
NIAMH,32,22.4
NICOLETA DIANA,32,21.1
NICOLETA IULIANA,32,26.5
NICOLETA LAURA,32,26.9
NIEVE,32,41.3
NOELIA VANESA,32,28.8
NOHARA,32,7.0
NORMA MABEL,32,50.9
NOSHEEN,32,23.3
OLGA ANGELES,32,42.3
ORFELIA,32,57.3
ORTANSA,32,49.4
PALOMA BELEN,32,32.2
PALOMA TERESA,32,31.3
PATRICIA ANGELA,32,36.0
PATRICIA ELISA,32,34.2
PATRICIA ELVIRA,32,33.8
PAULA ELISA,32,27.6
PAULA IOANA,32,13.4
